TIME_PERIOD,REF_AREA,value,decade,region
2003,Germany,30.671363683184342,2000,Europe
2003,Greece,23.255523677465717,2000,Europe
2003,Hong Kong (China),31.177783538850097,2000,Asia
2003,Hungary,15.461932472433134,2000,Europe
2003,Iceland,32.703419689119166,2000,Europe
2003,Indonesia,6.140998441005505,2000,Asia
2003,Ireland,36.2808147823089,2000,Europe
2003,Israel,24.24473730972853,2000,Other
2003,Italy,29.252902566586297,2000,Europe
2003,Japan,29.41159288277418,2000,Asia
2003,Korea,22.90732458448175,2000,Asia
2003,Latvia,10.56513211030345,2000,Europe
2003,Lithuania,12.085963598756504,2000,Europe
2003,Luxembourg,60.11573158921156,2000,Europe
2003,Malta,20.9313741478848,2000,Other
2003,Mexico,11.865500868983956,2000,Americas
2003,Netherlands,34.291404560862865,2000,Europe
2003,New Zealand,23.88206877796732,2000,Oceania
2003,Norway,38.683481270536696,2000,Europe
2003,Poland,12.333502892263072,2000,Europe
2003,Portugal,20.852241758416174,2000,Europe
2003,Romania,7.560336964648331,2000,Other
2003,Senegal,2.262364148180596,2000,Other
2003,Singapore,48.77623572296476,2000,Asia
2003,Slovak Republic,14.074459258967332,2000,Europe
2003,Slovenia,20.91251669356673,2000,Europe
2003,South Africa,9.540048619098794,2000,Other
2003,Spain,25.055426537976818,2000,Europe
2003,Sweden,31.79312517094137,2000,Europe
2003,Switzerland,38.448898136411046,2000,Europe
2003,Türkiye,9.597982678344188,2000,Other
2003,United Kingdom,30.322920670053826,2000,Europe
2003,United States,39.41990737236173,2000,Americas
2004,Argentina,12.304683696960184,2000,Other
2004,Australia,34.019112893863664,2000,Oceania
2004,Austria,33.53337052070025,2000,Europe
2004,Belgium,32.064108779303524,2000,Europe
2004,Brazil,10.514780771959789,2000,Americas
2004,Bulgaria,9.125706433782826,2000,Other
2004,Cameroon,2.437482299090329,2000,Other
2004,Canada,33.9278555395009,2000,Americas
2004,Chile,11.682598921618194,2000,Americas
2004,China (People’s Republic of),4.491742573929901,2000,Other
2004,Colombia,8.12757957264883,2000,Americas
2004,Costa Rica,9.755749790304106,2000,Americas
2004,Croatia,14.675523693490671,2000,Other
2004,Czechia,20.97073368732183,2000,Europe
2004,Denmark,33.02904087328615,2000,Europe
2004,Estonia,14.500062211812926,2000,Europe
2004,Finland,31.19912876324548,2000,Europe
2004,France,29.020731460296638,2000,Europe
2004,Germany,32.170785712531924,2000,Europe
2004,Greece,24.82885357342469,2000,Europe
2004,Hong Kong (China),34.52971683372641,2000,Asia
2004,Hungary,16.252830621027933,2000,Europe
2004,Iceland,35.614043135912354,2000,Europe
2004,Indonesia,6.524218685159907,2000,Asia
2004,Ireland,38.76222504797969,2000,Europe
2004,Israel,25.645048612415305,2000,Other
2004,Italy,29.58478090274296,2000,Europe
2004,Japan,30.83717542705936,2000,Asia
2004,Korea,24.675035293138947,2000,Asia
2004,Latvia,11.76194785682722,2000,Europe
2004,Lithuania,13.097430468674816,2000,Europe
2004,Luxembourg,64.63556897093206,2000,Europe
2004,Malta,21.55182720111676,2000,Other
2004,Mexico,12.471701062745394,2000,Americas
2004,Netherlands,35.96504759857512,2000,Europe
2004,New Zealand,25.012074708019405,2000,Oceania
2004,Norway,42.67209995644599,2000,Europe
2004,Poland,13.415548468528844,2000,Europe
2004,Portugal,21.478442817965632,2000,Europe
2004,Romania,8.990501378668972,2000,Other
2004,Senegal,2.364570428338195,2000,Other
2004,Singapore,54.37942092632589,2000,Asia
2004,Slovak Republic,15.139500970205656,2000,Europe
2004,Slovenia,22.58787165086761,2000,Europe
2004,South Africa,10.120772431801658,2000,Other
2004,Spain,26.20158450564561,2000,Europe
2004,Sweden,33.80934808472786,2000,Europe
2004,Switzerland,39.885807222960864,2000,Europe
2004,Türkiye,10.88456688708413,2000,Other
2004,United Kingdom,32.07575247706422,2000,Europe
2004,United States,41.65966269069978,2000,Americas
2005,Argentina,13.682802757048094,2000,Other
2005,Australia,35.68335816047346,2000,Oceania
2005,Austria,34.78743988956969,2000,Europe
2005,Belgium,33.17794734029355,2000,Europe
2005,Brazil,11.0630948315185,2000,Americas
2005,Bulgaria,10.183864132611532,2000,Other
2005,Cameroon,2.5012314893137093,2000,Other
2005,Canada,36.32881239716287,2000,Americas
2005,Chile,12.60090579514726,2000,Americas
2005,China (People’s Republic of),5.133063721741259,2000,Other
2005,Colombia,8.676107350193085,2000,Americas
2005,Costa Rica,10.296531618260175,2000,Americas
2005,Croatia,15.445396150079992,2000,Other
2005,Czechia,22.065403848235874,2000,Europe
2005,Denmark,34.24383789121794,2000,Europe
2005,Estonia,16.587586283023033,2000,Europe
2005,Finland,32.04767579725892,2000,Europe
2005,France,30.536043834572133,2000,Europe
2005,Germany,32.76361632467389,2000,Europe
2005,Greece,25.00375286056185,2000,Europe
2005,Hong Kong (China),38.08069998532218,2000,Asia
2005,Hungary,17.09127610459534,2000,Europe
2005,Iceland,37.32701718907988,2000,Europe
2005,Indonesia,7.005343902378778,2000,Asia
2005,Ireland,40.465316541382485,2000,Europe
2005,Israel,25.321638772093817,2000,Other
2005,Italy,30.13781213305895,2000,Europe
2005,Japan,32.17440010958475,2000,Asia
2005,Korea,26.17910362145896,2000,Asia
2005,Latvia,13.344183584589617,2000,Europe
2005,Lithuania,14.514795059665412,2000,Europe
2005,Luxembourg,68.70778183379858,2000,Europe
2005,Malta,22.308746721743844,2000,Other
2005,Mexico,13.093888342975497,2000,Americas
2005,Netherlands,37.77817591911765,2000,Europe
2005,New Zealand,25.590441658630667,2000,Oceania
2005,Norway,47.96988535582955,2000,Europe
2005,Poland,13.93706715489585,2000,Europe
2005,Portugal,22.72528674239503,2000,Europe
2005,Romania,9.60217057768718,2000,Other
2005,Senegal,2.4717848039432453,2000,Other
2005,Singapore,58.81841186122832,2000,Asia
2005,Slovak Republic,16.5263083154774,2000,Europe
2005,Slovenia,23.678358747169277,2000,Europe
2005,South Africa,10.854753802739255,2000,Other
2005,Spain,27.623705869367004,2000,Europe
2005,Sweden,34.20891461489462,2000,Europe
2005,Switzerland,41.24464378191242,2000,Europe
2005,Türkiye,11.91060672170673,2000,Other
2005,United Kingdom,32.71974356512671,2000,Europe
2005,United States,44.052382995543816,2000,Americas
2006,Argentina,15.091579610479588,2000,Other
2006,Australia,37.96461756378648,2000,Oceania
2006,Austria,37.39917800644125,2000,Europe
2006,Belgium,35.258835039817974,2000,Europe
2006,Brazil,11.72487053329649,2000,Americas
2006,Bulgaria,11.262812799551112,2000,Other
2006,Cameroon,2.604476349868305,2000,Other
2006,Canada,38.12015454883707,2000,Americas
2006,Chile,15.589157526473208,2000,Americas
2006,China (People’s Republic of),5.930634895928428,2000,Other
2006,Colombia,9.433241827579376,2000,Americas
2006,Costa Rica,11.21435489092882,2000,Americas
2006,Croatia,17.62725767555783,2000,Other
2006,Czechia,23.854661298344173,2000,Europe
2006,Denmark,37.40385571837323,2000,Europe
2006,Estonia,19.292653438957576,2000,Europe
2006,Finland,34.44751419402616,2000,Europe
2006,France,32.54725016563082,2000,Europe
2006,Germany,35.26394506794131,2000,Europe
2006,Greece,28.0820257498984,2000,Europe
2006,Hong Kong (China),41.746100335423655,2000,Asia
2006,Hungary,18.365917149305403,2000,Europe
2006,Iceland,39.69772876892692,2000,Europe
2006,Indonesia,7.504551594488942,2000,Asia
2006,Ireland,44.271138171301246,2000,Europe
2006,Israel,25.92381898270118,2000,Other
2006,Italy,32.46054181599626,2000,Europe
2006,Japan,33.63884125220983,2000,Asia
2006,Korea,27.955465935835495,2000,Asia
2006,Latvia,15.02257126141792,2000,Europe
2006,Lithuania,16.44696289713261,2000,Europe
2006,Luxembourg,78.82997092562245,2000,Europe
2006,Malta,23.324051020231902,2000,Other
2006,Mexico,14.38569559431495,2000,Americas
2006,Netherlands,41.21712259880093,2000,Europe
2006,New Zealand,27.66391664879548,2000,Oceania
2006,Norway,54.36541128513195,2000,Europe
2006,Poland,15.211710619850995,2000,Europe
2006,Portugal,24.68256571194402,2000,Europe
2006,Romania,11.556546104393984,2000,Other
2006,Senegal,2.529067933219703,2000,Other
2006,Singapore,64.06588161781413,2000,Asia
2006,Slovak Republic,18.847103648356867,2000,Europe
2006,Slovenia,25.564026260952023,2000,Europe
2006,South Africa,11.668724929732669,2000,Other
2006,Spain,30.780824057499235,2000,Europe
2006,Sweden,37.66815104725732,2000,Europe
2006,Switzerland,45.9657396956156,2000,Europe
2006,Türkiye,13.641564384154702,2000,Other
2006,United Kingdom,34.746155292879806,2000,Europe
2006,United States,46.23410570983006,2000,Americas
2006,Zambia,2.409372223368921,2000,Other
2007,Argentina,16.731384185384695,2000,Other
2007,Australia,39.70342768848023,2000,Oceania
2007,Austria,39.19521025982651,2000,Europe
2007,Belgium,36.79955127662178,2000,Europe
2007,Brazil,12.639928747125422,2000,Americas
2007,Bulgaria,12.63077152246466,2000,Other
2007,Cabo Verde,5.5667743876079605,2000,Other
2007,Cameroon,2.715408115323011,2000,Other
2007,Canada,39.57549221946891,2000,Americas
2007,Chile,16.77118277722967,2000,Americas
2007,China (People’s Republic of),6.91739343823082,2000,Other
2007,Colombia,10.228188006060275,2000,Americas
2007,Costa Rica,12.292272741723904,2000,Americas
2007,Croatia,19.559294547398885,2000,Other
2007,Czechia,26.20784574639418,2000,Europe
2007,Denmark,39.11896328455118,2000,Europe
2007,Estonia,22.164669744582618,2000,Europe
2007,Finland,37.8444464613232,2000,Europe
2007,France,34.19669481771854,2000,Europe
2007,Germany,37.49617732615567,2000,Europe
2007,Greece,28.89686137456319,2000,Europe
2007,Hong Kong (China),45.25962738577212,2000,Asia
2007,Hungary,19.089990234472115,2000,Europe
2007,Iceland,41.468318356867776,2000,Europe
2007,Indonesia,8.07420766621465,2000,Asia
2007,Ireland,46.77088776287537,2000,Europe
2007,Israel,27.730777534108068,2000,Other
2007,Italy,34.108797063118445,2000,Europe
2007,Japan,35.021732223784966,2000,Asia
2007,Korea,30.26182359707501,2000,Asia
2007,Latvia,17.27553844231665,2000,Europe
2007,Lithuania,19.11396951190452,2000,Europe
2007,Luxembourg,85.00402745995424,2000,Europe
2007,Madagascar,1.5349623823548335,2000,Other
2007,Malta,25.06406581140685,2000,Other
2007,Mexico,14.892041107678564,2000,Americas
2007,Morocco,6.097436529295419,2000,Other
2007,Netherlands,44.2042105969967,2000,Europe
2007,New Zealand,29.27395155006729,2000,Oceania
2007,Norway,56.183130388617535,2000,Europe
2007,Poland,16.83588064288124,2000,Europe
2007,Portugal,25.73895339109571,2000,Europe
2007,Romania,13.70319705329412,2000,Other
2007,Senegal,2.588688817179096,2000,Other
2007,Singapore,68.79897079973851,2000,Asia
2007,Slovak Republic,21.146680260491483,2000,Europe
2007,Slovenia,27.45892766480176,2000,Europe
2007,South Africa,12.465549277212574,2000,Other
2007,Spain,32.53074730031415,2000,Europe
2007,Sweden,40.82343199212771,2000,Europe
2007,Switzerland,50.58966531820143,2000,Europe
2007,Türkiye,14.866450212377776,2000,Other
2007,United Kingdom,35.52529392194916,2000,Europe
2007,United States,47.9762012091642,2000,Americas
2007,Zambia,2.588269235312516,2000,Other
2008,Argentina,17.571533890202787,2000,Other
2008,Australia,40.13607072906607,2000,Oceania
2008,Austria,41.04658872677549,2000,Europe
2008,Belgium,37.88323342670402,2000,Europe
2008,Brazil,13.399986552555808,2000,Americas
2008,Bulgaria,14.100647808489525,2000,Other
2008,Cabo Verde,6.010850594887854,2000,Other
2008,Cameroon,2.769216901262141,2000,Other
2008,Canada,40.376111556494,2000,Americas
2008,Chile,16.449614291421167,2000,Americas
2008,China (People’s Republic of),7.693302909594736,2000,Other
2008,Colombia,10.651506622948272,2000,Americas
2008,Costa Rica,12.93643327219765,2000,Americas
2008,Croatia,21.01405234474059,2000,Other
2008,Czechia,27.817062766570675,2000,Europe
2008,Denmark,41.47414507841826,2000,Europe
2008,Estonia,22.781183502689775,2000,Europe
2008,Finland,40.08122595701435,2000,Europe
2008,France,35.1921633630168,2000,Europe
2008,Germany,39.084285622306965,2000,Europe
2008,Greece,30.44089595619661,2000,Europe
2008,Hong Kong (China),46.82890801954585,2000,Asia
2008,Hungary,20.70876148165386,2000,Europe
2008,Iceland,43.7300441083806,2000,Europe
2008,Indonesia,8.594058165775364,2000,Asia
2008,Ireland,44.10536446359812,2000,Europe
2008,Israel,27.43417084621168,2000,Other
2008,Italy,35.42232059137461,2000,Europe
2008,Japan,35.27874984575735,2000,Asia
2008,Korea,31.21087355009683,2000,Asia
2008,Latvia,18.631285860244063,2000,Europe
2008,Lithuania,20.7356995163889,2000,Europe
2008,Luxembourg,90.86378455720782,2000,Europe
2008,Madagascar,1.6268807828406904,2000,Other
2008,Malta,26.523786259541986,2000,Other
2008,Mexico,15.83082065501104,2000,Americas
2008,Morocco,6.493259092950157,2000,Other
2008,Netherlands,46.71317901009364,2000,Europe
2008,New Zealand,29.81709740107703,2000,Oceania
2008,Norway,62.07551384228188,2000,Europe
2008,Poland,18.377124076983183,2000,Europe
2008,Portugal,26.665829621912952,2000,Europe
2008,Romania,16.78213172264867,2000,Other
2008,Senegal,2.656978466542774,2000,Other
2008,Singapore,67.74089129985535,2000,Asia
2008,Slovak Republic,23.597312915983768,2000,Europe
2008,Slovenia,29.45136233340521,2000,Europe
2008,South Africa,12.917725640691948,2000,Other
2008,Spain,33.32886008791608,2000,Europe
2008,Sweden,41.91348943925538,2000,Europe
2008,Switzerland,53.49801309535759,2000,Europe
2008,Türkiye,16.03823166131847,2000,Other
2008,United Kingdom,36.73467677600932,2000,Europe
2008,United States,48.49844521134946,2000,Americas
2008,Zambia,2.743479598405535,2000,Other
2009,Argentina,16.472715253899437,2000,Other
2009,Australia,41.68277346129408,2000,Oceania
2009,Austria,40.6744634017716,2000,Europe
2009,Belgium,37.88589561431945,2000,Europe
2009,Brazil,13.328167146899844,2000,Americas
2009,Bulgaria,13.91766971460348,2000,Other
2009,Cabo Verde,5.900660092740955,2000,Other
2009,Cameroon,2.7806065184436584,2000,Other
2009,Canada,38.86404925306576,2000,Americas
2009,Chile,16.028549571015937,2000,Americas
2009,China (People’s Republic of),8.427472164106407,2000,Other
2009,Colombia,10.720914275133453,2000,Americas
2009,Costa Rica,12.711165128904472,2000,Americas
2009,Croatia,20.3441071057854,2000,Other
2009,Czechia,27.5732570734458,2000,Europe
2009,Denmark,40.50692428984382,2000,Europe
2009,Estonia,20.460095829901924,2000,Europe
2009,Finland,37.968445185337806,2000,Europe
2009,France,34.809742524169394,2000,Europe
2009,Germany,38.21670319197843,2000,Europe
2009,Greece,29.94778538337542,2000,Europe
2009,Hong Kong (China),45.86018299153879,2000,Asia
2009,Hungary,20.68067247683996,2000,Europe
2009,Iceland,41.86282888540031,2000,Europe
2009,Indonesia,8.733290046749376,2000,Asia
2009,Ireland,41.435299233910776,2000,Europe
2009,Israel,27.6109428054756,2000,Other
2009,Italy,34.483698298226024,2000,Europe
2009,Japan,33.550689551212955,2000,Asia
2009,Korea,30.731306522268195,2000,Asia
2009,Latvia,16.557067079740875,2000,Europe
2009,Lithuania,18.16762632962747,2000,Europe
2009,Luxembourg,86.79743204781842,2000,Europe
2009,Madagascar,1.525774950452458,2000,Other
2009,Malta,26.65031809762106,2000,Other
2009,Mexico,15.349922300012018,2000,Americas
2009,Morocco,6.778527924097227,2000,Other
2009,Netherlands,44.936820508166974,2000,Europe
2009,New Zealand,30.647247967762112,2000,Oceania
2009,Norway,55.61547483951129,2000,Europe
2009,Poland,19.28921323345614,2000,Europe
2009,Portugal,26.458120537871608,2000,Europe
2009,Romania,16.632127012525874,2000,Other
2009,Senegal,2.6695238740570084,2000,Other
2009,Singapore,66.2072943063352,2000,Asia
2009,Slovak Republic,22.93188824602354,2000,Europe
2009,Slovenia,27.187907878882868,2000,Europe
2009,South Africa,12.628818967341845,2000,Other
2009,Spain,32.19829477727419,2000,Europe
2009,Sweden,40.08164223094713,2000,Europe
2009,Switzerland,52.73063302844009,2000,Europe
2009,Türkiye,15.442162023348462,2000,Other
2009,United Kingdom,35.0319000497904,2000,Europe
2009,United States,47.12298854315844,2000,Americas
2009,Zambia,2.90962470811311,2000,Other
2010,Argentina,18.06649913886168,2010,Other
2010,Australia,42.821248017066274,2010,Oceania
2010,Austria,41.75177037768736,2010,Europe
2010,Belgium,39.84436295385293,2010,Europe
2010,Brazil,14.363566319707374,2010,Americas
2010,Bulgaria,14.680655732743991,2010,Other
2010,Cabo Verde,6.0385790466363725,2010,Other
2010,Cameroon,2.817542008750799,2010,Other
2010,Canada,40.09830337686676,2010,Americas
2010,Chile,18.04131428832296,2010,Americas
2010,China (People’s Republic of),9.388644017868463,2010,Other
2010,Colombia,11.206221822258296,2010,Americas
2010,Costa Rica,13.325311205509786,2010,Americas
2010,Croatia,20.13947600196632,2010,Other
2010,Czechia,28.04230203968776,2010,Europe
2010,Denmark,43.04487609698518,2010,Europe
2010,Estonia,21.5871124278107,2010,Europe
2010,Finland,38.950213111086256,2010,Europe
2010,France,36.06586952492741,2010,Europe
2010,Georgia,7.7116857840412285,2010,Other
2010,Germany,40.469325880623785,2010,Europe
2010,Greece,27.84173685952548,2010,Europe
2010,Hong Kong (China),49.19905979498861,2010,Asia
2010,Hungary,21.69340210517516,2010,Europe
2010,Iceland,40.19061646012075,2010,Europe
2010,Indonesia,8.626158101583608,2010,Asia
2010,Ireland,43.17144706234022,2010,Europe
2010,Israel,28.93416328976105,2010,Other
2010,Italy,34.97798625529511,2010,Europe
2010,Japan,35.342824722944634,2010,Asia
2010,Korea,33.10081961092949,2010,Asia
2010,Latvia,17.345657344151114,2010,Europe
2010,Lithuania,19.8279401100707,2010,Europe
2010,Luxembourg,90.2419799108638,2010,Europe
2010,Madagascar,1.5101597699844551,2010,Other
2010,Malta,28.720520182401614,2010,Other
2010,Mexico,16.08737925088301,2010,Americas
2010,Morocco,7.070312486264167,2010,Other
2010,Netherlands,45.30739211555823,2010,Europe
2010,New Zealand,31.206004400843497,2010,Oceania
2010,Norway,58.22261750869298,2010,Europe
2010,Poland,20.99346534444735,2010,Europe
2010,Portugal,27.295106733124623,2010,Europe
2010,Romania,17.356774255684847,2010,Other
2010,Senegal,2.7148561854929256,2010,Other
2010,Singapore,75.396575733701,2010,Asia
2010,Slovak Republic,25.20432274709285,2010,Europe
2010,Slovenia,27.57929316421493,2010,Europe
2010,South Africa,12.996768171812985,2010,Other
2010,Spain,31.818062215453587,2010,Europe
2010,Sweden,41.96096427428815,2010,Europe
2010,Switzerland,54.33376886352261,2010,Europe
2010,Türkiye,17.34371998304668,2010,Other
2010,United Kingdom,36.49134638304653,2010,Europe
2010,United States,48.57029295860108,2010,Americas
2010,Zambia,3.136633428764873,2010,Other
2011,Argentina,19.322227142063944,2010,Other
2011,Australia,44.45718017133732,2010,Oceania
2011,Austria,44.187934626002594,2010,Europe
2011,Belgium,41.24470643124395,2010,Europe
2011,Brazil,15.10973740315367,2010,Americas
2011,Bulgaria,15.747383078164177,2010,Other
2011,Cabo Verde,6.384233737057541,2010,Other
2011,Cameroon,2.892502630823687,2010,Other
2011,Canada,41.666848674289966,2010,Americas
2011,Chile,20.23557033408583,2010,Americas
2011,China (People’s Republic of),10.424820480891814,2010,Other
2011,Colombia,12.10823485297105,2010,Americas
2011,Costa Rica,14.068154815661972,2010,Americas
2011,Croatia,21.18432840577727,2010,Other
2011,Czechia,29.23556066151253,2010,Europe
2011,Denmark,44.446578075201074,2010,Europe
2011,Estonia,24.610451981649994,2010,Europe
2011,Finland,40.84576582595624,2010,Europe
2011,France,37.67517070171393,2010,Europe
2011,Georgia,8.5639599509163,2010,Other
2011,Germany,43.398326079103086,2010,Europe
2011,Greece,25.692466706720896,2010,Europe
2011,Hong Kong (China),52.274509615384616,2010,Asia
2011,Hungary,22.992218499363247,2010,Europe
2011,Iceland,41.7901888,2010,Europe
2011,Indonesia,9.213212404443642,2010,Asia
2011,Ireland,45.472828364831344,2010,Europe
2011,Israel,30.7048307733101,2010,Other
2011,Italy,36.39230758594494,2010,Europe
2011,Japan,36.21500627390852,2010,Asia
2011,Korea,33.94400512645934,2010,Asia
2011,Latvia,18.626698723786625,2010,Europe
2011,Lithuania,22.701569127988865,2010,Europe
2011,Luxembourg,94.2789238099822,2010,Europe
2011,Madagascar,1.5235456989341136,2010,Other
2011,Malta,28.97289272398816,2010,Other
2011,Mexico,17.502379740778686,2010,Americas
2011,Morocco,7.508705679487976,2010,Other
2011,Netherlands,47.00434547415084,2010,Europe
2011,New Zealand,32.67579351166762,2010,Oceania
2011,Norway,62.46120270543105,2010,Europe
2011,Poland,22.81583729450492,2010,Europe
2011,Portugal,26.76022191422867,2010,Europe
2011,Romania,18.80374872317679,2010,Other
2011,Senegal,2.728699974112084,2010,Other
2011,Singapore,80.04757349537037,2010,Asia
2011,Slovak Republic,26.203003533830746,2010,Europe
2011,Slovenia,28.715673757172382,2010,Europe
2011,South Africa,13.50376970817439,2010,Other
2011,Spain,32.019985383082776,2010,Europe
2011,Sweden,44.33424635932606,2010,Europe
2011,Switzerland,57.515245848444806,2010,Europe
2011,Türkiye,19.59085837464971,2010,Other
2011,United Kingdom,37.20897190487477,2010,Europe
2011,United States,49.95191085351991,2010,Americas
2011,Zambia,3.2674082951032446,2010,Other
2012,Argentina,19.629898025486668,2010,Other
2012,Australia,43.90678121439033,2010,Oceania
2012,Austria,46.17666105606594,2010,Europe
2012,Belgium,42.483621892697336,2010,Europe
2012,Brazil,15.087820526920076,2010,Americas
2012,Bulgaria,16.419400018444875,2010,Other
2012,Cabo Verde,6.31806115771894,2010,Other
2012,Cameroon,2.96344956946707,2010,Other
2012,Canada,42.29188660458017,2010,Americas
2012,Chile,21.458812344386796,2010,Americas
2012,China (People’s Republic of),11.377990325333649,2010,Other
2012,Colombia,12.530807648374594,2010,Americas
2012,Costa Rica,14.852929900051974,2010,Americas
2012,Croatia,21.57614670388952,2010,Other
2012,Czechia,29.476587508934628,2010,Europe
2012,Denmark,44.76157971084484,2010,Europe
2012,Estonia,26.19296106248113,2010,Europe
2012,Finland,40.73887347617288,2010,Europe
2012,France,37.84144596248585,2010,Europe
2012,Georgia,10.059930968427864,2010,Other
2012,Germany,44.22931892671524,2010,Europe
2012,Greece,24.582984261671104,2010,Europe
2012,Hong Kong (China),52.15041062937063,2010,Asia
2012,Hungary,23.221166947829584,2010,Europe
2012,Iceland,42.83465182829889,2010,Europe
2012,Indonesia,9.812726667840138,2010,Asia
2012,Ireland,46.67566660482064,2010,Europe
2012,Israel,31.806738520285805,2010,Other
2012,Italy,36.28111845253127,2010,Europe
2012,Japan,37.62867599096839,2010,Asia
2012,Korea,35.061450517928286,2010,Asia
2012,Latvia,20.50077840336341,2010,Europe
2012,Lithuania,24.56692345187025,2010,Europe
2012,Luxembourg,96.53574600188148,2010,Europe
2012,Madagascar,1.512818510997011,2010,Other
2012,Malta,30.241404840237863,2010,Other
2012,Mexico,18.28736264715129,2010,Americas
2012,Morocco,7.534461422830322,2010,Other
2012,Netherlands,47.653204297224704,2010,Europe
2012,New Zealand,32.98320415600879,2010,Oceania
2012,Norway,65.7687533373182,2010,Europe
2012,Poland,23.73066271029709,2010,Europe
2012,Portugal,26.43455934717256,2010,Europe
2012,Romania,19.80530678189328,2010,Other
2012,Senegal,2.8042033685938583,2010,Other
2012,Singapore,82.11448173945783,2010,Asia
2012,Slovak Republic,27.02945427546371,2010,Europe
2012,Slovenia,28.79216810063167,2010,Europe
2012,South Africa,13.361246867785194,2010,Other
2012,Spain,31.885975797329003,2010,Europe
2012,Sweden,45.21686810790932,2010,Europe
2012,Switzerland,59.44815248834088,2010,Europe
2012,Türkiye,20.62744072576354,2010,Other
2012,United Kingdom,38.33660498187126,2010,Europe
2012,United States,51.64499165938518,2010,Americas
2012,Zambia,3.361721309507484,2010,Other
2013,Argentina,20.108205697068225,2010,Other
2013,Australia,47.78514634711697,2010,Oceania
2013,Austria,47.53435827504976,2010,Europe
2013,Belgium,43.86414780364536,2010,Europe
2013,Brazil,15.602383356092524,2010,Americas
2013,Bulgaria,16.893820884203294,2010,Other
2013,Cabo Verde,6.367280003904534,2010,Other
2013,Cameroon,3.139895683290302,2010,Other
2013,Canada,44.30099197308902,2010,Americas
2013,Chile,22.29574000328917,2010,Americas
2013,China (People’s Republic of),12.19241990257888,2010,Other
2013,Colombia,13.266002140420587,2010,Americas
2013,Costa Rica,15.542368365519874,2010,Americas
2013,Croatia,22.32387685907192,2010,Other
2013,Czechia,31.048122421001487,2010,Europe
2013,Denmark,46.88313107723618,2010,Europe
2013,Estonia,27.78471140736252,2010,Europe
2013,Finland,41.32558282772568,2010,Europe
2013,France,39.772553681261805,2010,Europe
2013,Georgia,10.797242894906551,2010,Other
2013,Germany,45.88878792500558,2010,Europe
2013,Greece,25.730870915971177,2010,Europe
2013,Hong Kong (China),53.51667404931049,2010,Asia
2013,Hungary,24.59163793939956,2010,Europe
2013,Iceland,45.24308370044053,2010,Europe
2013,Indonesia,10.144940368084155,2010,Asia
2013,Ireland,48.80285785280739,2010,Europe
2013,Israel,34.13121192131495,2010,Other
2013,Italy,36.45928672096247,2010,Europe
2013,Japan,39.43668258817432,2010,Asia
2013,Korea,35.84414933867418,2010,Asia
2013,Latvia,21.84831419923967,2010,Europe
2013,Lithuania,26.56338809624314,2010,Europe
2013,Luxembourg,100.5613661577958,2010,Europe
2013,Madagascar,1.5233761773004444,2010,Other
2013,Malta,32.28790136901424,2010,Other
2013,Mexico,18.48103064019068,2010,Americas
2013,Morocco,7.829629165402124,2010,Other
2013,Netherlands,49.62333063556296,2010,Europe
2013,New Zealand,36.10501692255968,2010,Oceania
2013,Norway,67.3729281496063,2010,Europe
2013,Poland,24.439399602941048,2010,Europe
2013,Portugal,27.921488284647182,2010,Europe
2013,Romania,19.67321380240526,2010,Other
2013,Senegal,2.8099306439674314,2010,Other
2013,Singapore,83.09081163178367,2010,Asia
2013,Slovak Republic,28.07746827408003,2010,Europe
2013,Slovenia,29.639918389820675,2010,Europe
2013,South Africa,13.797506264819788,2010,Other
2013,Spain,32.62983812928172,2010,Europe
2013,Sweden,46.10487928367164,2010,Europe
2013,Switzerland,61.65792205004285,2010,Europe
2013,Türkiye,22.37313654987656,2010,Other
2013,United Kingdom,39.94753839317732,2010,Europe
2013,United States,53.23474056997972,2010,Americas
2013,Zambia,3.5147134462174403,2010,Other
2014,Argentina,19.649352886722365,2010,Other
2014,Australia,47.63200461958811,2010,Oceania
2014,Austria,48.369190906481926,2010,Europe
2014,Belgium,45.14748909368281,2010,Europe
2014,Brazil,15.69922451116931,2010,Americas
2014,Bulgaria,17.990806342255368,2010,Other
2014,Cabo Verde,6.416838513796405,2010,Other
2014,Cameroon,3.328397760338594,2010,Other
2014,Canada,45.75813311969335,2010,Americas
2014,Chile,22.650712395263277,2010,Americas
2014,China (People’s Republic of),12.898346881129855,2010,Other
2014,Colombia,13.777241960889052,2010,Americas
2014,Costa Rica,16.615974148639452,2010,Americas
2014,Croatia,22.523439335061823,2010,Other
2014,Czechia,32.81068682726075,2010,Europe
2014,Denmark,47.88068762751744,2010,Europe
2014,Estonia,29.37558975528196,2010,Europe
2014,Finland,41.53959890160184,2010,Europe
2014,France,40.39542769724785,2010,Europe
2014,Georgia,11.770848549105926,2010,Other
2014,Germany,47.9385207883136,2010,Europe
2014,Greece,26.45027749212959,2010,Europe
2014,Hong Kong (China),54.51869733019782,2010,Asia
2014,Hungary,25.79621018448215,2010,Europe
2014,Iceland,46.85365276913504,2010,Europe
2014,Indonesia,10.332597717841663,2010,Asia
2014,Ireland,52.64187591080848,2010,Europe
2014,Israel,34.1549960596074,2010,Other
2014,Italy,36.66570920098739,2010,Europe
2014,Japan,39.55976347220695,2010,Asia
2014,Korea,37.03192356198396,2010,Asia
2014,Latvia,22.968284818854205,2010,Europe
